date,location,rainfall,temp_mean,temp_min,temp_max
2019-08-22,NCH1,0.254,26.3579166666667,20.44,34.61
2019-08-22,NEH1,0,19.9286111111111,14.89,26.39
2019-08-22,NYH2,0,20.0997916666667,12.72,24.33
2019-08-22,NYH3,0,20.2829166666667,13.28,23.56
2019-08-22,ONH2,0,18.899375,11.67,22.89
2019-08-22,SCH1,0,28.1875,22.5,34.78
2019-08-22,TXH4,0,24.4708333333333,19.4,31.2
2019-08-22,WIH1,0,19.2708333333333,10.3,29.2
2019-08-23,COH1,0,21.0739583333333,14.61,29.89
2019-08-23,DEH1,0,21.7514893617021,17.33,27.78
2019-08-23,GAH2,0,18.8161111111111,0,35
2019-08-23,GEH1,0,17.7354166666667,6.2,30.2
2019-08-23,IAH1,0,19.539375,12.83,28.11
2019-08-23,IAH3,0,18.5560416666667,12.78,25.11
2019-08-23,IAH4,0,19.2783333333333,11.11,28.56
2019-08-23,ILH1,0,20.760612244898,15.33,28.44
2019-08-23,INH1,0,19.7454166666667,14.5,26.56
2019-08-23,MIH1,0,16.9891666666667,8.89,25
2019-08-23,MNH1,0,20.00625,13.5,28.44
2019-08-23,MOH1,0,23.0860416666667,18.33,29.89
2019-08-23,NCH1,7.366,26.7895833333333,22.72,34.11
2019-08-23,NEH1,0,21.1427777777778,17.28,26.39
2019-08-23,NYH2,0,16.5223958333333,11.06,22.28
2019-08-23,NYH3,0,16.49625,11.56,22
2019-08-23,ONH2,0,15.29875,8.56,22.33
2019-08-23,SCH1,0,26.8466666666667,22.06,34
2019-08-23,TXH4,0.07,25.9291666666667,18.1,33.7
2019-08-23,WIH1,0,19.1297872340426,13.1,27.4
2019-08-24,COH1,0,21.2591666666667,13.33,30.67
2019-08-24,DEH1,0,19.63125,13.67,26
2019-08-24,GAH2,0,18.2039393939394,0,30.61
2019-08-24,GEH1,0,18.2416666666667,6.7,29.7
2019-08-24,IAH1,4.826,18.295625,11.61,27.17
2019-08-24,IAH2,0.254,18.071875,13.78,23
2019-08-24,IAH3,0,17.45625,12,23.72
2019-08-24,IAH4,0,18.5945833333333,13.28,27.33
2019-08-24,ILH1,0,18.6173469387755,11.94,26.78
2019-08-24,INH1,0,17.7722916666667,10.17,25.67
2019-08-24,MIH1,0,16.2023913043478,6.89,25.44
2019-08-24,MNH1,0,19.5677083333333,14.89,26.39
2019-08-24,MOH1,9.652,21.0695833333333,16,27.56
2019-08-24,NCH1,0.254,19.753125,16.61,23.44
2019-08-24,NEH1,0,20.2666666666667,18,23.61
2019-08-24,NYH2,0,15.2252127659574,10.22,19.28
2019-08-24,NYH3,0,15.3677083333333,10.78,19.22
2019-08-24,ONH2,0,15.645,7.22,24.94
2019-08-24,SCH1,0,22.8529166666667,20.22,26.72
2019-08-24,TXH4,0,23.7625,16.6,31.8
2019-08-24,WIH1,0,17.46875,9.2,25.7
2019-08-25,COH1,0,24.625,12,34.67
2019-08-25,DEH1,0,18.6204255319149,11.61,26.72
2019-08-25,GAH2,0,22.9769230769231,18.28,40
2019-08-25,GEH1,0,21.7791666666667,11.4,32.8
2019-08-25,IAH1,1.016,18.4066666666667,13.44,24.11
2019-08-25,IAH2,1.27,18.1672916666667,16.11,20.72
2019-08-25,IAH3,0.254,18.0927083333333,13.67,22.39
2019-08-25,IAH4,0,18.6989583333333,14.78,23.06
2019-08-25,ILH1,0,19.9961224489796,13.11,27.11
2019-08-25,INH1,3.302,19.9939583333333,12.06,28.06
2019-08-25,MIH1,0.06,18.2675,9.83,25.94
2019-08-25,MNH1,8.128,19.7189583333333,15.33,25.06
2019-08-25,MOH1,9.652,20.575625,17.28,25.56
2019-08-25,NCH1,0,20.58875,16.61,26
2019-08-25,NEH1,4.32,19.7168055555556,18.11,21.28
2019-08-25,NYH2,0,16.4841666666667,10,23.11
2019-08-25,NYH3,0,16.4072916666667,10.17,23.11
2019-08-25,OHH1,0.09,18.6557894736842,12.1,26.8
2019-08-25,ONH2,0.508,18.025,11,25.22
2019-08-25,SCH1,0,21.6714583333333,18.39,26.11
2019-08-25,TXH4,0,28.3458333333333,19.4,39.6
2019-08-25,WIH1,1.778,18.3541666666667,12.9,25.1
2019-08-26,COH1,0,19.196875,14.11,24.44
2019-08-26,DEH1,0,20.301875,15.5,24.22
2019-08-26,GAH2,11.94,23.2079166666667,20,26.11
2019-08-26,GEH1,0,22.8375,12.7,33.6
2019-08-26,IAH1,0,19.531875,17,22.11
2019-08-26,IAH3,0.254,18.33875,14.61,22.44
2019-08-26,IAH4,0,19.276875,16.33,23.61
2019-08-26,ILH1,0,23.0222448979592,19.44,27.83
2019-08-26,INH1,3.048,22.3275,19.78,32.61
2019-08-26,MIH1,0.04,18.0672916666667,13.28,24.89
2019-08-26,MNH1,0,18.8275,16.22,22
2019-08-26,MOH1,0,20.7242553191489,-20.83,26.44
2019-08-26,NCH1,0,21.3685416666667,16.61,27.17
2019-08-26,NEH1,0,20.8023611111111,18,26.22
2019-08-26,NYH2,0,18.5672916666667,12.22,25.17
2019-08-26,NYH3,0,18.7204166666667,12.44,25.17
2019-08-26,OHH1,0.15,17.7821052631579,15.9,19.7
2019-08-26,ONH2,2.794,20.788125,17.67,26.22
2019-08-26,SCH1,0.254,23.4704166666667,19.89,27.72
2019-08-26,TXH4,0,29.3916666666667,17.1,42
2019-08-26,WIH1,0.254,18.23125,16.6,20.9
2019-08-27,COH1,0,17.588125,11.44,24
2019-08-27,DEH1,0,20.3841666666667,13.5,27.11
2019-08-27,GAH2,0,20.8165789473684,0,40
2019-08-27,GEH1,0,21.1458333333333,13.3,33
2019-08-27,IAH1,0,20.1902083333333,14.17,26.06
2019-08-27,IAH3,0,19.2670833333333,11.28,27
2019-08-27,IAH4,0,18.8983333333333,13.28,25.17
2019-08-27,ILH1,0,22.9028571428571,17.06,28.78
2019-08-27,INH1,0,22.9266666666667,17.33,28.33
2019-08-27,MIH1,0,21.536875,15.33,26.89
2019-08-27,MNH1,0,17.3327083333333,12.61,22.67
2019-08-27,MOH1,0,21.989375,16.44,28.33
2019-08-27,NCH1,1.016,23.6070833333333,18.56,29.44
2019-08-27,NEH1,0,18.9536111111111,13.89,24
2019-08-27,NYH2,3.556,18.5742708333333,15.78,22.11
2019-08-27,NYH3,3.302,18.611875,15.83,22.11
2019-08-27,ONH2,0,21.8166666666667,18.33,26.78
2019-08-27,SCH1,0,21.11375,19.22,23.06
2019-08-27,TXH4,0.05,23.475,20.1,27.6
2019-08-27,WIH1,0,18.6854166666667,13.3,24.4
2019-08-28,COH1,0,19.4595833333333,8.39,32.22
2019-08-28,DEH1,0,23.9570833333333,19.5,29.83
2019-08-28,GAH2,0,21.003,0,32.78
2019-08-28,GEH1,0,22.1895833333333,13.8,33.2
2019-08-28,IAH1,0,18.281875,12.28,26
2019-08-28,IAH3,0,17.8570833333333,10.67,26.89
2019-08-28,IAH4,7.112,18.2254166666667,11.83,25.89
2019-08-28,ILH1,0,19.3585714285714,13.17,26.06
2019-08-28,INH1,0,19.7360416666667,13.94,25.61
2019-08-28,MIH1,0.11,18.4079166666667,13.61,23.83
2019-08-28,MNH1,0,16.4595833333333,11.17,22.89
2019-08-28,MOH1,0.254,20.3789583333333,12.5,28.33
2019-08-28,NCH1,0,24.669375,20.44,30.17
2019-08-28,NEH1,0,18.7991666666667,10.5,26.89
2019-08-28,NYH2,0.254,19.2322916666667,13.94,21.72
2019-08-28,NYH3,0,19.3110416666667,13.94,21.72
2019-08-28,ONH2,0,19.7475,14.06,25.61
2019-08-28,SCH1,0,24.7504166666667,19.06,33.22
2019-08-28,TXH4,0,23.2291666666667,19.3,28.7
2019-08-28,WIH1,0,16.4808510638298,12.1,22.7
2019-08-29,COH1,0,21.5552083333333,11.72,31.39
2019-08-29,DEH1,0,21.6242553191489,14.5,29.72
2019-08-29,GAH2,0,17.7338235294118,0,29.39
2019-08-29,GEH1,0,21.09375,13.8,30.1
2019-08-29,IAH1,0,20.7108333333333,12.17,29.72
2019-08-29,IAH3,0,20.24875,11.17,31.06
2019-08-29,IAH4,0,21.0441666666667,13.22,29.44
2019-08-29,ILH1,0,20.3924489795918,11.72,28.56
2019-08-29,INH1,0,21.3966666666667,13.28,28.94
2019-08-29,MIH1,0,20.3813333333333,10.44,28.17
2019-08-29,MNH1,0,17.32625,11.06,23.72
2019-08-29,MOH1,6.858,23.2675,15.72,32.72
2019-08-29,NCH1,0,23.21,15.78,29.94
2019-08-29,NEH1,0,24.1032835820896,18,30
2019-08-29,NYH2,0,17.56625,11.67,24.17
2019-08-29,NYH3,0,17.5116666666667,12,23.67
2019-08-29,ONH2,0,19.7897916666667,12.94,26.61
2019-08-29,SCH1,0,22.6033333333333,14.5,30.56
2019-08-29,TXH4,0,25.8791666666667,18.3,34.7
2019-08-29,WIH1,0,18.8916666666667,10.8,27.7
2019-08-30,COH1,0,18.5452083333333,12.28,27.28
2019-08-30,DEH1,0,21.441914893617,12.67,31.72
2019-08-30,GAH2,0,18.2539393939394,0,40
2019-08-30,GEH1,0,21.76875,15.3,28.2
2019-08-30,IAH1,1.778,17.176875,11,23.94
2019-08-30,IAH2,0.508,18.2070833333333,11.72,26.72
2019-08-30,IAH3,0,17.3022916666667,10.44,24.56
2019-08-30,IAH4,0,17.9139583333333,11.61,25.83
2019-08-30,ILH1,0,21.4589795918367,17.72,27.28
2019-08-30,INH1,0,21.5620833333333,16.11,27.44
2019-08-30,MIH1,0,18.7079166666667,14.22,23.72
2019-08-30,MNH1,0,15.6885416666667,8.11,22.56
2019-08-30,MOH1,0,17.8339583333333,15.83,21.56
2019-08-30,NCH1,0,22.576875,14.67,31.17
2019-08-30,NEH1,0.76,19.6395833333333,16,24.28
2019-08-30,NYH2,0,19.6892708333333,12.61,25.67
2019-08-30,NYH3,0,19.740625,13.22,25.06
2019-08-30,OHH1,0.01,22.4947368421053,16,31.3
2019-08-30,ONH2,0,19.806875,12.89,25.44
2019-08-30,SCH1,0,22.775,14.44,32
2019-08-30,TXH4,0,26.2416666666667,17.5,34.7
2019-08-30,WIH1,0,16.1270833333333,9.3,24.8
2019-08-31,COH1,0,22.7133333333333,15.11,30.56
2019-08-31,DEH1,0,22.7436170212766,15.5,32.06
2019-08-31,GAH2,0,24.3248,17.78,31.72
2019-08-31,GEH1,0,22.29375,12.2,33.3
2019-08-31,IAH1,0.508,17.0114583333333,11.11,23.5
2019-08-31,IAH3,0,15.795,11.28,20.28
2019-08-31,IAH4,0,16.2935416666667,12.72,21.78
2019-08-31,ILH1,0.254,19.8085714285714,15.89,25.5
2019-08-31,INH1,2.032,18.614375,14.44,24.61
2019-08-31,MIH1,0.04,16.4133333333333,6.89,23.72
2019-08-31,MNH1,0,16.3495833333333,11.22,23.72
2019-08-31,MOH1,0.254,19.1729166666667,16.61,22.94
2019-08-31,NCH1,0.508,24.4525,16.17,33.17
2019-08-31,NEH1,0,18.9858333333333,16.11,23.72
2019-08-31,NYH2,3.048,15.8763541666667,9,22.67
2019-08-31,NYH3,3.048,15.8166666666667,9.44,21.89
2019-08-31,OHH1,0.01,19.4652631578947,15.9,23.2
2019-08-31,ONH2,0.508,15.8579166666667,9.78,23
2019-08-31,SCH1,0,23.3347916666667,15.33,32.33
2019-08-31,TXH4,0,25.8208333333333,17.8,35.8
2019-08-31,WIH1,0,15.3458333333333,8.2,21.3
2019-09-01,COH1,0,23.3325,13.28,35.5
2019-09-01,DEH1,0,22.1804166666667,15.67,30.33
2019-09-01,GAH2,17.25,26.0575,20,40
2019-09-01,GEH1,0,17.56875,11.7,24.4
2019-09-01,IAH1,0,19.9539583333333,16,27.83
2019-09-01,IAH3,0,19.7247916666667,11.56,27.17
2019-09-01,IAH4,0,19.2625,10.89,26.72
2019-09-01,ILH1,0,21.0228571428571,17.61,27.67
2019-09-01,INH1,0.254,19.0860416666667,16.11,24.56
2019-09-01,MIH1,0,16.9004166666667,12.67,21.06
2019-09-01,MNH1,0,18.37625,12.94,24.72
2019-09-01,MOH1,0,20.630625,17.11,27.06
2019-09-01,NCH1,4.064,23.7608333333333,17.11,32.39
2019-09-01,NEH1,0,19.4995833333333,14.11,27.5
2019-09-01,NYH2,9.144,16.4505208333333,10.56,22.33
2019-09-01,NYH3,1.016,16.591875,10.78,22.33
2019-09-01,ONH2,0,16.61,12.72,20.33
2019-09-01,SCH1,0,24.8622916666667,19.22,31.83
2019-09-01,TXH4,0,26.1666666666667,19.1,34.8
2019-09-01,WIH1,0,18.6765957446808,10.6,27.7
2019-09-02,COH1,0,24.960625,14.28,37.17
2019-09-02,DEH1,0,23.9706382978723,16.72,33.22
2019-09-02,GAH2,0,25.4015384615385,0,40
2019-09-02,GEH1,0,13.0208333333333,5.7,20.6
2019-09-02,IAH1,0,22.3716666666667,14.89,29.28
2019-09-02,IAH2,0.762,23.1610416666667,18.78,28.17
2019-09-02,IAH3,0.254,22.373125,15.5,29.72
2019-09-02,IAH4,0,22.9889583333333,17.67,31
2019-09-02,ILH1,0,21.320612244898,15.39,27.89
2019-09-02,INH1,0,21.7302083333333,16.06,28.33
2019-09-02,MIH1,0.02,20.7079166666667,14.56,26.67
2019-09-02,MNH1,0.762,21.1660416666667,15.56,27.17
2019-09-02,MOH1,0,22.3254166666667,15.06,30.61
2019-09-02,NCH1,0,25.065,21.33,33.06
2019-09-02,NEH1,0,23.1963888888889,17.5,31.72
2019-09-02,NYH2,0,18.2030208333333,14.17,22.56
2019-09-02,NYH3,0,18.2,14.56,21.56
2019-09-02,ONH2,2.032,19.91,16.22,27.72
2019-09-02,SCH1,0,24.8285416666667,17.72,33.72
2019-09-02,TXH4,0,25.9416666666667,17.9,33.9
2019-09-02,WIH1,2.032,21.6895833333333,16,28.7
2019-09-03,COH1,0,22.3754166666667,14.28,27.78
2019-09-03,DEH1,0,23.7202127659574,18,31.78
2019-09-03,GAH2,0,20.7359375,0,32.78
2019-09-03,GEH1,0.3,14.13125,6,22.2
2019-09-03,IAH1,0,24.2941666666667,18.56,30.94
2019-09-03,IAH3,0.254,22.7191666666667,13.56,30.17
2019-09-03,IAH4,0,22.92625,14.89,27.78
2019-09-03,ILH1,0,22.714693877551,14.61,30.89
2019-09-03,INH1,0,21.8920833333333,15.44,29.06
2019-09-03,MIH1,0,20.7497777777778,15.06,26.67
2019-09-03,MNH1,0,21.5954166666667,15.22,25.5
2019-09-03,MOH1,0,25.3891666666667,20.22,32.44
2019-09-03,NCH1,0,26.2779166666667,19.56,33.89
2019-09-03,NEH1,0,25.8566666666667,21.28,29.5
2019-09-03,NYH2,0,20.0973958333333,13.83,26.17
2019-09-03,NYH3,0,20.080625,14.11,26.17
2019-09-03,ONH2,0.254,19.9066666666667,12.11,27.28
2019-09-03,SCH1,0,25.6254166666667,18.06,34.56
2019-09-03,TXH4,0,25.3708333333333,16.9,34.3
2019-09-03,WIH1,0,21.2604166666667,16.6,26.7
2019-09-04,COH1,0,21.3329166666667,13.61,30.11
2019-09-04,DEH1,0,25.2722916666667,17.83,32.67
2019-09-04,GAH2,0,25.5434210526316,0,40
2019-09-04,GEH1,0.2,17.1604166666667,8.3,25.6
2019-09-04,IAH1,0,17.436875,10.06,24.67
2019-09-04,IAH3,0,16.9858333333333,10.33,25.17
2019-09-04,IAH4,0,17.3491666666667,10.78,27
2019-09-04,ILH1,0,22.0079591836735,15.33,28.17
2019-09-04,INH1,0,20.7741666666667,14.17,26
2019-09-04,MIH1,0,17.1841666666667,10.56,21.72
2019-09-04,MNH1,0,16.4914583333333,8.67,24.78
2019-09-04,MOH1,0,22.7708333333333,15.94,28.56
2019-09-04,NCH1,5.588,25.3322916666667,18.28,30.89
2019-09-04,NEH1,0,18.6025,10.89,25.89
2019-09-04,NYH2,0,20.8984375,14.67,25.61
2019-09-04,NYH3,0,20.8997916666667,15.28,25.06
2019-09-04,ONH2,0,18.3004166666667,10.17,22.44
2019-09-04,SCH1,0,26.7470833333333,19.22,34.94
2019-09-04,TXH4,0,24.7958333333333,17.2,33.5
2019-09-04,WIH1,0,15.35,9.9,20.7
2019-09-05,COH1,0,25.219375,14.39,35.56
2019-09-05,DEH1,0,22.5563829787234,20.94,25.5
2019-09-05,GEH1,0,14.3229166666667,7,19.3
2019-09-05,IAH1,0,18.1720833333333,8.22,27.83
2019-09-05,IAH3,0,18.504375,9.89,26.11
2019-09-05,IAH4,0,21.4885416666667,11.33,30.78
2019-09-05,ILH1,0,18.5930612244898,10.56,27.72
2019-09-05,INH1,0,16.8970833333333,9.17,25.11
2019-09-05,MIH1,0.02,16.13875,8.11,24.83
2019-09-05,MNH1,0,19.708125,11.67,28.17
2019-09-05,MOH1,0,21.8883333333333,14,30.78
2019-09-05,NCH1,2.286,23.6752083333333,22.72,25.56
2019-09-05,NEH1,0,22.6565277777778,16.5,32.72
2019-09-05,NYH2,0.254,15.6505208333333,9.44,22.39
2019-09-05,NYH3,0.254,15.654375,9.44,22.33
2019-09-05,ONH2,0.254,14.256875,6.22,24.11
2019-09-05,TXH4,0,24.3291666666667,15.6,32.8
2019-09-05,WIH1,0,16.9166666666667,8.4,25.4
2019-09-06,COH1,0,20.3135416666667,16.17,25.11
2019-09-06,DEH1,0,19.178125,16.39,21.17
2019-09-06,GEH1,0.3,12.4166666666667,2.6,21.7
2019-09-06,IAH1,0.762,20.873125,12.39,27.5
2019-09-06,IAH2,2.032,20.6345833333333,13.22,29.22
2019-09-06,IAH3,2.032,20.0208333333333,12,27.56
2019-09-06,IAH4,1.27,20.6433333333333,15.83,27.28
2019-09-06,ILH1,0,20.1561224489796,14.11,27.44
2019-09-06,INH1,0,18.749375,13.56,25.39
2019-09-06,MIH1,0,16.6422916666667,12.89,20.33
2019-09-06,MNH1,0,19.8672916666667,15.5,25.33
2019-09-06,MOH1,0,24.3979166666667,18.22,31.44
2019-09-06,NCH1,0,23.575625,19.39,30.17
2019-09-06,NEH1,0.25,22.4295833333333,16.11,28.28
2019-09-06,NYH2,1.524,16.0715625,8.56,24.39
2019-09-06,NYH3,1.524,16.138125,8.67,24.39
2019-09-06,ONH2,0,15.80375,9.17,24.17
2019-09-06,TXH4,0,25.6166666666667,16.9,33.7
2019-09-06,WIH1,0,18.6553191489362,11.8,25.3
2019-09-07,COH1,0.254,22.0433333333333,13.89,30.94
2019-09-07,DEH1,0,19.16125,11.78,27.94
2019-09-07,GEH1,0.3,12.8020833333333,9.3,17.4
2019-09-07,IAH1,4.826,18.575625,10.28,29
2019-09-07,IAH2,0.508,17.4258333333333,12.33,23.94
2019-09-07,IAH3,0.762,18.5083333333333,10.39,29.39
2019-09-07,IAH4,2.286,18.5975,14.06,26.56
2019-09-07,ILH1,0.508,19.2834693877551,11.94,27.39
2019-09-07,INH1,0.254,19.465625,11.72,26.78
2019-09-07,MIH1,0,18.2291666666667,14.33,24.06
2019-09-07,MNH1,1.27,16.9104166666667,11.94,20.83
2019-09-07,MOH1,9.398,21.573125,15.67,29.44
2019-09-07,NCH1,0,24.5179166666667,17.83,30.61
2019-09-07,NEH1,0,19.4225,14,25.28
2019-09-07,NYH2,0.254,16.424375,13.78,20.56
2019-09-07,NYH3,0.254,16.42625,14.5,19.89
2019-09-07,ONH2,0,17.7464583333333,12.22,24
2019-09-07,TXH4,0,26.0791666666667,18.6,33.7
2019-09-07,WIH1,0.508,16.5104166666667,11.2,23.7
2019-09-08,COH1,0.254,15.4029166666667,9.61,20.72
2019-09-08,DEH1,0,21.0255319148936,13.06,31
2019-09-08,GEH1,0,11.5479166666667,4.2,18.8
2019-09-08,IAH1,0.254,18.8377083333333,15.17,23.5
2019-09-08,IAH2,4.826,18.2470833333333,16.56,28.22
2019-09-08,IAH3,6.858,17.4179166666667,15,20.44
2019-09-08,IAH4,10.922,18.086875,15.61,21.83
2019-09-08,ILH1,0,19.2848979591837,15.33,23.78
2019-09-08,INH1,0,18.2508333333333,14.83,23
2019-09-08,MIH1,0.01,15.47,10.89,20.5
2019-09-08,MNH1,3.81,14.3085416666667,13.17,15.22
2019-09-08,MOH1,0,22.029375,18.17,29.17
2019-09-08,NCH1,0,25.3572916666667,19.5,32.56
2019-09-08,NEH1,1.02,19.7241666666667,17.61,22.39
2019-09-08,NYH2,0,15.7247916666667,11.39,21.39
2019-09-08,NYH3,0,15.6816666666667,11.61,20.22
2019-09-08,ONH2,0,15.4845833333333,10.39,20.33
2019-09-08,TXH4,0.19,25.3583333333333,18.2,32.7
2019-09-08,WIH1,11.684,14.8875,12.7,17.3
2019-09-09,COH1,0,18.8010416666667,11.44,27.56
2019-09-09,DEH1,0,22.2010416666667,15.06,31.78
2019-09-09,GEH1,0,12.7895833333333,7.8,17.3
2019-09-09,IAH1,1.016,23.4685416666667,17.72,31.78
2019-09-09,IAH2,1.524,21.4375,17.83,26.94
2019-09-09,IAH3,2.794,20.4327083333333,15.94,26.39
2019-09-09,IAH4,2.286,20.3370833333333,17.83,26.56
2019-09-09,ILH1,0,22.3061224489796,16.44,30.5
2019-09-09,INH1,0,21.3672916666667,14.78,29.72
2019-09-09,MIH1,0.11,16.0122916666667,11.56,23.11
2019-09-09,MNH1,0.254,16.6870833333333,14.56,20.17
2019-09-09,MOH1,0,25.9547916666667,20.22,33.28
2019-09-09,NCH1,0,25.6677083333333,20.94,31.5
2019-09-09,NEH1,11.43,22.9947222222222,20.61,28.28
2019-09-09,NYH2,0,14.3621875,8.83,20.72
2019-09-09,NYH3,0,14.335625,9.33,20.22
2019-09-09,ONH2,0,15.4341666666667,8.89,25.11
2019-09-09,TXH4,0,22.1125,19.7,26.2
2019-09-09,WIH1,5.08,17.15625,13.6,21.9
2019-09-10,COH1,0,19.7814583333333,12.39,27.11
2019-09-10,DEH1,0,21.8202127659574,14.28,30.89
2019-09-10,GEH1,0.1,11.525,2.9,19.8
2019-09-10,IAH1,0,25.445625,21.22,30.11
2019-09-10,IAH2,17.272,23.1497916666667,18.67,29
2019-09-10,IAH3,1.27,23.7858333333333,19.67,30
2019-09-10,IAH4,7.112,23.255625,18.28,31.28
2019-09-10,ILH1,0,24.3287755102041,16.39,33.39
2019-09-10,INH1,0,25.3639583333333,19.94,32.17
2019-09-10,MIH1,0.11,22.095,16.61,29.5
2019-09-10,MNH1,11.43,22.3372916666667,18.17,27.72
2019-09-10,MOH1,0,26.1445833333333,21.44,32.17
2019-09-10,NCH1,0,24.5435416666667,19.33,31.5
2019-09-10,NEH1,7.62,24.3065277777778,19.28,31
2019-09-10,NYH2,3.302,18.8817708333333,9.06,28.33
2019-09-10,NYH3,3.302,18.8508333333333,9.17,28.06
2019-09-10,ONH2,1.016,21.654375,14.56,29.56
2019-09-10,TXH4,0,22.925,18.4,28.4
2019-09-10,WIH1,5.08,21.75,18.4,27
2019-09-11,COH1,0,17.3952083333333,12.22,23
2019-09-11,DEH1,0,23.8283333333333,15.17,32.78
2019-09-11,GEH1,0,12.7395833333333,1.2,22.4
2019-09-11,IAH1,4.318,25.8302083333333,21.94,32.22
2019-09-11,IAH2,0.762,23.5939583333333,18.28,30.33
2019-09-11,IAH3,2.794,24.5097916666667,21.5,30.33
2019-09-11,IAH4,7.112,24.0866666666667,19.06,31.06
2019-09-11,ILH1,0,25.8369387755102,20.5,32.56
2019-09-11,INH1,0,26.3335416666667,21.83,33.5
2019-09-11,MIH1,0.01,24.3433333333333,17.61,31.44
2019-09-11,MNH1,13.716,20.3002083333333,17.94,24.67
2019-09-11,MOH1,0,26.3260416666667,21.56,32.89
2019-09-11,NCH1,0,25.2029166666667,19.17,32.11
2019-09-11,NEH1,0,25.2111111111111,19.5,31.22
2019-09-11,NYH2,0.254,23.6396875,19.06,29.5
2019-09-11,NYH3,0.254,23.5708333333333,19.22,28.78
2019-09-11,OHH1,0.02,24.4393617021277,17.7,34.3
2019-09-11,ONH2,2.286,23.4660416666667,18.11,33.22
2019-09-11,TXH4,0.07,23.15,18.6,29.8
2019-09-11,WIH1,12.7,22.1148936170213,16.8,27.7
2019-09-12,COH1,0,16.7902083333333,9.44,22.39
2019-09-12,GEH1,0.3,17.7104166666667,12.1,24.8
2019-09-12,IAH1,0,25.6652083333333,19.89,32.83
2019-09-12,IAH3,0,23.958125,19.67,31.06
2019-09-12,IAH4,0,22.4295833333333,15.94,28.61
2019-09-12,ILH1,0.254,25.9326530612245,18.72,34.89
2019-09-12,INH1,0,26.6775,20.11,34.39
2019-09-12,MIH1,0.02,18.286875,16,20
2019-09-12,MNH1,0,18.7114583333333,15.72,21.72
2019-09-12,MOH1,0,26.334375,21,32.78
2019-09-12,NCH1,0,27.3664583333333,21.56,36
2019-09-12,NEH1,0,23.9386111111111,21.5,28.28
2019-09-12,NYH2,0.254,16.434375,11.78,19.83
2019-09-12,NYH3,0.254,16.4452083333333,12.61,19.83
2019-09-12,ONH2,1.27,18.9039583333333,16.5,20.39
2019-09-12,TXH4,0.5,24.9708333333333,19.1,31.8
2019-09-12,WIH1,0,18.75,15.7,22.6
2019-09-13,COH1,0,15.5091666666667,5.78,25.83
2019-09-13,GEH1,0,16.4291666666667,10.6,20.5
2019-09-13,IAH1,0,18.873125,12,23.44
2019-09-13,IAH2,2.794,16.9377083333333,12.72,23.56
2019-09-13,IAH3,0.508,17.2545833333333,11.11,22.89
2019-09-13,IAH4,5.334,16.5860416666667,13.5,22.56
2019-09-13,ILH1,0,23.2381632653061,15.61,29.72
2019-09-13,INH1,0,24.56375,16.06,30.61
2019-09-13,MIH1,0,20.7624444444444,16.94,27.5
2019-09-13,MNH1,0,14.57875,10.72,17.61
2019-09-13,MOH1,0,21.545,14.44,25.72
2019-09-13,NCH1,0,24.568125,21.83,29.17
2019-09-13,NEH1,0,19.0451388888889,12.72,26.5
2019-09-13,NYH2,0.508,15.1296875,10.06,19.67
2019-09-13,NYH3,0.508,15.1266666666667,10.06,19.67
2019-09-13,ONH2,0.254,21.5945833333333,16.61,30.72
2019-09-13,TXH4,0,20.525,16.5,26.8
2019-09-13,WIH1,0,17.39375,12.3,20
2019-09-14,COH1,0,18.285625,7.94,29
2019-09-14,GEH1,0,11.7020833333333,1.8,22
2019-09-14,IAH1,7.62,19.8039583333333,11.72,27.44
2019-09-14,IAH3,0,18.3508333333333,10.33,28.33
2019-09-14,IAH4,0.254,17.15375,13.06,22.67
2019-09-14,ILH1,0.254,20.3030612244898,11,30.94
2019-09-14,INH1,0.762,20.6277083333333,12.67,29.83
2019-09-14,MIH1,0.05,17.5364583333333,12.83,23.72
2019-09-14,MNH1,0,16.715625,8.33,26
2019-09-14,MOH1,0,21.3625,13.22,30.94
2019-09-14,NCH1,0,23.8414583333333,18.72,30.11
2019-09-14,NEH1,0,21.1579166666667,14.22,29.78
2019-09-14,NYH2,0,18.1036458333333,12.61,24.39
2019-09-14,NYH3,0,18.1491666666667,12.72,23.94
2019-09-14,ONH2,0.254,18.343125,11.33,25
2019-09-14,TXH4,0,22.7291666666667,18.3,29.1
2019-09-14,WIH1,1.27,17.5145833333333,9.3,26.2
2019-09-15,COH1,0,19.4447916666667,9.17,30.33
2019-09-15,GEH1,1.5,14.0666666666667,2.2,24.6
2019-09-15,IAH1,0,24.2475,19.89,31.56
2019-09-15,IAH3,0,24.0660416666667,18.33,33.78
2019-09-15,IAH4,0,23.4470833333333,18.5,31.5
2019-09-15,ILH1,0,19.7995918367347,13.78,28.72
2019-09-15,INH1,0,20.02625,16.28,25.17
2019-09-15,MIH1,0,18.8664583333333,12.83,24.06
2019-09-15,MNH1,0,21.66625,15.44,30.61
2019-09-15,MOH1,0,25.0202083333333,18.89,32.78
2019-09-15,NCH1,0,24.434375,18.17,30.39
2019-09-15,NEH1,0,24.6465277777778,17.11,32.5
2019-09-15,NYH2,0.508,17.045,11,24.33
2019-09-15,NYH3,0.508,16.949375,11.83,23.33
2019-09-15,ONH2,0,17.0720833333333,10.94,23.89
2019-09-15,TXH4,0,22.7708333333333,16.3,30.3
